Campaign ID,Campaign Name,Country,Application ID,Application name,Pricing Model,Bid,Impressions,Clicks,Installs,Completions,Spend,D1 Ad Revenue,D3 Ad Revenue,D7 Ad Revenue,D14 Ad Revenue,D30 Ad Revenue,D1 IAP Revenue,D3 IAP Revenue,D7 IAP Revenue,D14 IAP Revenue,D30 IAP Revenue,D1 ROAS,D3 ROAS,D7 ROAS,D14 ROAS,D30 ROAS,D1 Retention,D3 Retention,D7 Retention
4295025,Hempire - Android - RV - T1,NL,226995,From Zero to Hero: Cityman,CPI,0.52,295,79,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,HU,289631,Prof. Woof - cute idle game with dogs and rockets,CPI,0.05,25,10,2,2,0.9,0.03,0.07,0.36,0.45,0.45,0,0,0,0,0,3.36,7.9,40.43,50.22,50.22,0,0,0
4295025,Hempire - Android - RV - T1,GB,192621,MMX Hill Dash,CPI,1.04,295,60,2,2,2.85,0.04,0.11,0.11,0.11,0.11,0,0,0,0,0,1.57,3.76,3.76,3.76,3.76,0,0,0
4295025,Hempire - Android - RV - T1,NL,153649,Bloons TD Battles,CPI,0.52,121,36,2,2,3,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0.17,0.17,0.17,0.17,0.17,0,0,0
4295025,Hempire - Android - RV - T1,HU,191445,1945 Arcade Shooting,CPI,0.05,830,60,2,2,1.79,0.04,0.04,0.04,0.04,0.04,0,0,0,0,0,2.12,2.32,2.32,2.32,2.32,0,0,0
4295025,Hempire - Android - RV - T1,AU,179325,My Cafe: Recipes & Stories - World Cooking Game,CPI,0.56,781,147,2,2,3.97,0.4,1.03,2.81,5.63,8.91,0,0,0,0,0,9.96,25.95,70.66,141.72,224.4,0,0,0
4295025,Hempire - Android - RV - T1,NL,277099,Spin Day,CPI,0.52,121,24,2,2,3,0.01,0.03,0.03,0.03,0.03,0,0,0,0,0,0.25,1.16,1.16,1.16,1.16,0,0,0
4295025,Hempire - Android - RV - T1,FR,252953,Idle Tap Racing,CPI,0.22,107,48,2,2,2,0.17,0.26,0.44,0.51,0.51,0,0,0,0,0,8.44,12.82,22.03,25.43,25.43,0,0,0
4295025,Hempire - Android - RV - T1,ES,178401,Counter Terrorist Shoot,CPI,0.04,284,109,2,2,3,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0.18,0.18,0.18,0.18,0.18,0,0,0
4295025,Hempire - Android - RV - T1,DE,115291,Build a Bridge!,CPI,0.62,717,213,2,2,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,NL,276047,Cleon GP,CPI,0.52,269,75,2,2,3,0,0,0,0,0,0,0,0,0,0,0.14,0.14,0.14,0.14,0.14,0,0,0
4295025,Hempire - Android - RV - T1,GB,190819,Flip Skater,CPI,0.51,543,231,2,2,3.7,0.02,0.04,0.04,0.04,0.04,0,0,0,0,0,0.56,1.13,1.13,1.13,1.13,0,0,0
4295025,Hempire - Android - RV - T1,FR,177785,Fit the Fat 3,CPI,0.51,278,106,2,2,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,ES,131389,League of Gamers,CPI,0.07,70,19,2,2,3,0.09,0.1,0.11,0.11,0.11,6.36,6.36,6.36,6.36,6.36,215.09,215.55,215.64,215.64,215.64,0,0,0
4295025,Hempire - Android - RV - T1,ES,137333,ZooCraft,CPI,0.07,465,69,2,2,3,0.01,0.01,0.02,0.02,0.02,0,0,0,0,0,0.32,0.46,0.53,0.53,0.53,0,0,0
4295025,Hempire - Android - RV - T1,CH,279529,Idle Landmark Tycoon - Builder Game,CPI,default,152,34,2,2,3.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,GB,127131,Wiz Khalifa's Weed Farm,CPI,1.04,94,7,2,2,2.08,0.1,0.25,0.93,1.81,3.5,0,0,0,0,0,5.02,12.18,44.75,86.8,168.31,0,0,0
4295025,Hempire - Android - RV - T1,NL,76693,PewDiePie's Tuber Simulator,CPI,0.54,703,158,2,2,2.42,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0.93,0.93,0.93,0.93,0.93,0,0,0
4295025,Hempire - Android - RV - T1,SE,270183,Idle Car,CPI,0.54,51,18,2,2,3,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0.17,0.17,0.17,0.17,0.17,0,0,0
4295025,Hempire - Android - RV - T1,ES,135841,Goosebumps HorrorTown,CPI,0.07,116,18,2,2,3,0.03,0.05,0.07,0.1,0.13,0,0,0,0,0,1.12,1.56,2.34,3.21,4.46,0,0,0
4295025,Hempire - Android - RV - T1,DE,131319,Drag Racing,CPI,0.62,149,23,2,2,1.43,0.05,0.05,0.05,0.05,0.07,0,0,0,0,10.41,3.58,3.58,3.58,3.58,732.69,0,0,0
4295025,Hempire - Android - RV - T1,CH,23901,Real Boxing – Fighting Game,CPI,1.37,84,24,2,2,3,0.04,0.07,0.31,0.54,0.54,0,0,0,0,0,1.22,2.3,10.29,18.12,18.12,0,0,0
4295025,Hempire - Android - RV - T1,GB,237867,Ball Brawl!,CPI,0.81,425,161,2,2,3.85,0.09,0.09,0.09,0.09,0.09,0,0,0,0,0,2.21,2.21,2.21,2.21,2.21,0,0,0
4295025,Hempire - Android - RV - T1,AT,192395,Idle Airport Tycoon - Tourism Empire,CPI,0.61,160,28,2,2,2.26,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0.22,0.22,0.22,0.22,0.22,0,0,0
4295025,Hempire - Android - RV - T1,ES,204335,Idle Harbor Tycoon - Incremental Clicker Game,CPI,0.07,31,8,2,2,3.47,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0.07,0.07,0.12,0,0,0
4295025,Hempire - Android - RV - T1,HU,200575,War Robots,CPI,0.05,1077,134,2,2,1.65,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0.59,0.65,0.65,0.65,0.65,0,0,0
4295025,Hempire - Android - RV - T1,DE,54909,TrainStation - Game On Rails,CPI,0.62,258,37,2,2,2.3,0.45,0.45,0.45,0.45,0.45,0,0,0,0,0,19.35,19.35,19.35,19.35,19.35,0,0,0
4295025,Hempire - Android - RV - T1,HU,279563,Fill In 3D,CPI,0.03,258,99,2,2,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,CA,254073,Idle Miner Tycoon,CPI,1.7,1176,146,2,2,8.53,0.2,0.72,3.51,5.11,5.64,0,0,7.15,7.15,7.15,2.39,8.45,125.11,143.77,150.05,0,0,0
4295025,Hempire - Android - RV - T1,FR,257471,Ball Paint,CPI,0.22,356,95,2,2,3,0.75,0.85,0.85,0.85,0.85,21.48,39.76,39.76,39.76,39.76,741.17,1353.45,1353.45,1353.45,1353.45,0,0,0
4295025,Hempire - Android - RV - T1,CA,149523,Starside Celebrity Resort,CPI,1.1,17,3,2,2,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,FR,164363,My Story: Choose Your Own Path,CPI,0.22,230,46,2,2,3,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0.51,0.51,0.51,0.51,0.51,0,0,0
4295025,Hempire - Android - RV - T1,CA,236097,Manor Diary,CPI,1.57,3513,346,2,2,4.41,0.14,0.15,0.15,0.15,0.15,0,0,0,0,0,3.08,3.44,3.44,3.44,3.44,0,0,0
4295025,Hempire - Android - RV - T1,DE,133853,Kitty City: Help Cute Cats Build & Harvest Crops,CPI,0.62,392,55,2,2,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,NL,222833,Lemmings: The Official Game,CPI,0.52,158,10,2,2,3,0.27,0.59,1.01,1.16,1.69,0,0,0,0,0,8.91,19.81,33.71,38.59,56.27,0,0,0
4295025,Hempire - Android - RV - T1,HU,265289,Square Bird,CPI,0.03,103,48,2,2,0.9,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0.63,0.63,0.63,0.63,0.63,0,0,0
4295025,Hempire - Android - RV - T1,ES,142983,International Fashion Stylist,CPI,0.04,205,34,2,2,3,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0,0,0
4295025,Hempire - Android - RV - T1,ES,247981,BitTorrent- Torrent Downloads,CPI,0.04,2289,528,2,2,3,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0.07,0.07,0.07,0,0,0
4295025,Hempire - Android - RV - T1,NL,291245,Ink Inc. - Tattoo Tycoon,CPI,0.2,528,218,2,2,3,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0.19,0.19,0.19,0.19,0.19,0,0,0
4295025,Hempire - Android - RV - T1,ES,222929,Idle Coffee Corp,CPI,0.07,253,49,2,2,3,0.03,0.06,0.06,0.06,0.06,0,0,0,0,0,0.86,1.94,1.94,1.94,1.94,0,0,0
4295025,Hempire - Android - RV - T1,AT,269457,Idle Gun Tycoon,CPI,0.61,227,73,2,2,2.62,0,0.03,0.03,0.03,0.03,0,0,0,0,0,0.15,0.97,1.15,1.15,1.15,0,0,0
4295025,Hempire - Android - RV - T1,NZ,147211,Dragon Mania Legends,CPI,0.2,702,180,2,2,3.5,0.04,0.04,0.04,0.04,0.04,0,0,0,0,0,1.26,1.26,1.26,1.26,1.26,0,0,0
4295025,Hempire - Android - RV - T1,GB,164633,Women's Soccer Manager - Football Manager Game,CPI,1.04,309,30,2,2,3.15,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,6.5,6.5,6.5,6.5,6.5,0,0,0
4295025,Hempire - Android - RV - T1,ES,242733,Bus Game Free - Top Simulator Games,CPI,0.07,344,108,2,2,3,0,0.01,0.01,0.01,0.01,0,0,0,0,0,0.14,0.46,0.46,0.46,0.46,0,0,0
4295025,Hempire - Android - RV - T1,GB,57443,Real Boxing 2 ROCKY,CPI,0.51,297,79,2,2,3.34,0.09,0.09,0.09,0.09,0.09,0,0,0,0,0,2.66,2.66,2.66,2.66,2.66,0,0,0
4295025,Hempire - Android - RV - T1,GB,112271,Epic Band Clicker,CPI,1.04,84,22,2,2,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,ES,221803,Cookie Jelly Match,CPI,0.06,263,50,2,2,3,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0.07,0.07,0.07,0,0,0
4295025,Hempire - Android - RV - T1,HU,192927,UNICORN - Color by Number Pixel Art Game,CPI,0.05,599,262,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,HU,192027,All Star Quarterback 19,CPI,0.05,62,15,2,2,0.9,0,0,0.01,0.01,0.01,0,0,0,0,0,0.44,0.44,0.93,0.93,0.93,0,0,0
4295025,Hempire - Android - RV - T1,GB,235429,Car Smasher,CPI,1.04,141,47,2,2,3.18,0,0,0.06,0.06,0.07,0,0,0,0,0,0,0,1.99,1.99,2.31,0,0,0
4295025,Hempire - Android - RV - T1,DE,240711,Soccer Manager 2019 - Top Football Management Game,CPI,0.62,658,111,2,2,1.9,0.08,0.16,0.25,0.27,0.31,0,0,0,0,0,3.98,8.28,13.07,14.37,16.27,0,0,0
4295025,Hempire - Android - RV - T1,HU,258889,Space Cat Evolution: Kitty collecting in galaxy,CPI,0.03,174,64,2,2,1.95,0.02,0.03,0.03,0.04,0.04,0,0,0,0,0,0.96,1.64,1.64,1.9,1.9,0,0,0
4295025,Hempire - Android - RV - T1,GB,71239,Good Knight Story,CPI,0.51,132,11,2,2,3.34,0.01,0.01,0.03,0.03,0.03,0,0,0,0,0,0.19,0.19,0.87,0.87,0.87,0,0,0
4295025,Hempire - Android - RV - T1,ES,232173,House Paint,CPI,0.1,1320,488,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,NZ,221803,Cookie Jelly Match,CPI,0.56,37,5,2,2,2.3,0.01,0.01,0.01,0.03,0.05,0,0,0,0,0,0.55,0.55,0.55,1.51,1.97,0,0,0
4295025,Hempire - Android - RV - T1,NL,231237,Idle Painter,CPI,0.54,107,35,2,2,3,0.03,0.03,0.03,0.03,0.03,0,0,0,0,0,0.98,0.98,0.98,0.98,0.98,0,0,0
4295025,Hempire - Android - RV - T1,NZ,260777,Property Brothers Home Design,CPI,0.2,36,7,2,2,2.3,0.04,0.18,0.22,0.22,0.22,0,0,0,0,0,1.57,7.86,9.42,9.42,9.42,0,0,0
4295025,Hempire - Android - RV - T1,FR,228669,Cash Frenzy Casino,CPI,0.22,741,63,2,2,3,0.03,0.08,0.57,0.85,1.08,0,0,0,0,0,0.91,2.77,18.98,28.23,35.92,0,0,0
4295025,Hempire - Android - RV - T1,AU,247715,Idle Zombies,CPI,0.51,84,21,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,HU,222799,Bricks n Balls,CPI,0.03,1748,258,2,2,3,0.03,0.04,0.05,0.05,0.05,0,0,0,0,0,1.14,1.34,1.5,1.5,1.5,0,0,0
4295025,Hempire - Android - RV - T1,CH,291953,Rusty Blower 3D,CPI,1.37,140,54,2,2,5,0.06,0.09,0.09,0.09,0.09,0,0,0,0,0,1.25,1.77,1.77,1.77,1.77,0,0,0
4295025,Hempire - Android - RV - T1,NL,241343,Storyscape,CPI,0.52,349,74,2,2,3,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0.33,0.33,0.33,0.33,0.33,0,0,0
4295025,Hempire - Android - RV - T1,HU,260771,Puzzle Fuzzle,CPI,0.03,1394,490,2,2,3,0.02,0.03,0.03,0.03,0.03,0,0,0,0,0,0.8,0.85,0.85,0.85,0.85,0,0,0
4295025,Hempire - Android - RV - T1,NL,222215,Virus War - Space Shooting Game,CPI,0.52,114,33,2,2,3,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0.43,0.43,0.43,0.43,0.43,0,0,0
4295025,Hempire - Android - RV - T1,FR,233141,TLS Tunnel - Free VPN for Injection,CPI,0.22,139,26,2,2,2.06,0,0.07,0.07,0.07,0.07,0,0,0,0,0,0,3.33,3.33,3.33,3.33,0,0,0
4295025,Hempire - Android - RV - T1,AT,281775,Gang Clash,CPI,0.52,169,37,2,2,3,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0.28,0.28,0.28,0.28,0.28,0,0,0
4295025,Hempire - Android - RV - T1,HU,135841,Goosebumps HorrorTown,CPI,0.04,235,39,2,2,0.7,0.02,0.02,0.03,0.03,0.03,0,0,0,0,0,2.6,2.88,4.86,4.86,4.86,0,0,0
4295025,Hempire - Android - RV - T1,AU,137625,Lunar Battle,CPI,0.51,20,5,2,2,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,GB,183709,Dino Jurassic Craft: Evolution,CPI,1.04,102,41,2,2,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,HU,229355,Hollywood Story,CPI,0.05,1100,169,2,2,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,CH,137517,Tap Wizard RPG: Arcane Quest,CPI,1.37,5,2,2,2,3,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0.23,0.23,0.23,0.23,0.23,0,0,0
4295025,Hempire - Android - RV - T1,CH,217429,Criminal Minds: The Mobile Game,CPI,1.37,178,35,2,2,2.87,0.01,0.01,0.01,0.01,0.01,2.52,2.52,2.52,2.52,2.52,87.9,87.9,87.9,87.9,87.9,0,0,0
4295025,Hempire - Android - RV - T1,AT,262757,MR SPY- Bullet Superhero,CPI,0.52,56,20,2,2,3,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0.5,0.66,0.66,0.66,0.66,0,0,0
4295025,Hempire - Android - RV - T1,NL,269011,Cooking Diary GP,CPI,0.54,149,14,2,2,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,CH,175831,Love Island: The Game,CPI,1.37,236,40,2,2,3,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0.27,0.27,0.27,0.27,0.27,0,0,0
4295025,Hempire - Android - RV - T1,HU,266249,Free slots - casino slot machines,CPI,0.05,900,135,2,2,3,0.06,0.08,0.09,0.09,0.09,4.63,4.63,4.63,4.63,4.63,156.45,157.06,157.32,157.32,157.32,0,0,0
4295025,Hempire - Android - RV - T1,AT,199739,Stickman Hook,CPI,0.52,727,232,2,2,3.7,0.05,0.08,0.09,0.09,0.09,0,0,0,0,0,1.37,2.18,2.38,2.38,2.38,0,0,0
4295025,Hempire - Android - RV - T1,FR,218477,Idle Frontier,CPI,0.22,87,18,2,2,3,0.08,0.1,0.1,0.1,0.1,0,0,0,0,0,2.59,3.45,3.45,3.45,3.45,0,0,0
4295025,Hempire - Android - RV - T1,CA,244241,Coin Kings,CPI,1.57,1151,144,2,2,3.4,0.08,0.08,0.08,0.08,0.08,0,0,0,0,0,2.23,2.23,2.23,2.23,2.23,0,0,0
4295025,Hempire - Android - RV - T1,CA,192395,Idle Airport Tycoon - Tourism Empire,CPI,1.1,280,63,2,2,2.01,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,12.51,12.51,12.51,12.51,12.51,0,0,0
4295025,Hempire - Android - RV - T1,HU,249065,Idle Shopping Mall Tycoon,CPI,0.04,229,72,2,2,1.95,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0.48,0.48,0.48,0.48,0.48,0,0,0
4295025,Hempire - Android - RV - T1,ES,253403,Deadlands Arena,CPI,0.04,341,34,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,NL,217143,Sushi Bar,CPI,0.2,597,196,2,2,3,0,0,0,0,0,0,0,0,0,0,0.13,0.13,0.13,0.13,0.13,0,0,0
4295025,Hempire - Android - RV - T1,GB,256857,It’s Always Sunny: The Gang Goes Mobile,CPI,0.52,230,51,2,2,2.01,0.09,0.09,0.09,0.09,0.09,0,0,0,0,0,4.35,4.35,4.35,4.35,4.35,0,0,0
4295025,Hempire - Android - RV - T1,ES,156359,Tanks A Lot! - Realtime Multiplayer Battle Arena,CPI,0.04,283,64,2,2,3,0,0,0,0,0.02,5.49,5.49,5.49,5.49,5.49,183.11,183.11,183.18,183.18,183.69,0,0,0
4295025,Hempire - Android - RV - T1,HU,286371,Pottery 3D:Let's Create!,CPI,0.05,70,29,2,2,0.9,0.03,0.04,0.04,0.04,0.04,0,0,0,0,0,2.8,4.67,4.67,4.67,4.67,0,0,0
4295025,Hempire - Android - RV - T1,HU,261899,Clean Up 3D,CPI,0.03,159,63,2,2,0.9,0,0,0,0.03,0.03,0,0,0,0,0,0.15,0.47,0.47,2.93,2.93,0,0,0
4295025,Hempire - Android - RV - T1,ES,70363,Bomber Friends,CPI,0.02,748,230,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,CH,275075,Idle Monster Factory,CPI,1.37,85,24,2,2,3,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0.63,0.63,0.63,0.63,0.63,0,0,0
4295025,Hempire - Android - RV - T1,NL,252953,Idle Tap Racing,CPI,0.54,132,47,2,2,3,0,0,0.01,0.01,0.01,0,0,0,0,0,0,0,0.17,0.17,0.17,0,0,0
4295025,Hempire - Android - RV - T1,SE,176629,Mini Golf King - Multiplayer Game,CPI,0.54,226,16,2,2,2.03,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0.29,0.29,0.29,0.29,0.29,0,0,0
4295025,Hempire - Android - RV - T1,CA,275379,Piping Hot!,CPI,1.57,234,35,2,2,3.5,0.17,0.19,0.26,0.26,0.26,0,0,0,0,0,4.88,5.33,7.35,7.35,7.35,0,0,0
4295025,Hempire - Android - RV - T1,ES,179325,My Cafe: Recipes & Stories - World Cooking Game,CPI,0.07,1166,198,2,2,3,0.02,0.02,0.03,0.03,0.04,0,0,0,0,0,0.83,0.83,1.05,1.05,1.38,0,0,0
4295025,Hempire - Android - RV - T1,DE,201637,"Rocket Star - Idle Factory, Space Tycoon Games",CPI,1.09,88,11,2,2,3,0.05,0.07,0.07,0.07,0.07,0,0,0,0,0,1.7,2.5,2.5,2.5,2.5,0,0,0
4295025,Hempire - Android - RV - T1,GB,191445,1945 Arcade Shooting,CPI,0.51,1310,127,2,2,3.5,0.11,0.11,0.11,0.11,0.11,0,0,0,0,0,3.12,3.12,3.12,3.12,3.12,0,0,0
4295025,Hempire - Android - RV - T1,HU,194051,Ez Mirror Match 2,CPI,0.05,542,134,2,2,0.6,0,0,0,0,0,0,0,0,0,0,0.12,0.12,0.12,0.12,0.12,0,0,0
4295025,Hempire - Android - RV - T1,FR,236097,Manor Diary,CPI,0.22,1257,93,2,2,1.02,0.06,0.06,0.06,0.06,0.06,0,0,0,0,0,6.2,6.2,6.2,6.2,6.2,0,0,0
4295025,Hempire - Android - RV - T1,HU,125853,HorseWorld: Show Jumping,CPI,0.05,377,135,2,2,1.81,0.01,0.01,0.02,0.03,0.03,0,0,0,0,0,0.62,0.79,1.37,1.65,1.8,0,0,0
4295025,Hempire - Android - RV - T1,HU,260777,Property Brothers Home Design,CPI,0.05,320,102,2,2,3,0.01,0.01,0.01,0.02,0.02,0,0,0,0,0,0.25,0.32,0.49,0.83,0.83,0,0,0
4295025,Hempire - Android - RV - T1,NL,131319,Drag Racing,CPI,0.52,193,26,2,2,1.96,0.22,0.45,1.01,1.01,1.01,0,0,0,0,0,11.42,22.72,51.69,51.69,51.69,0,0,0
4295025,Hempire - Android - RV - T1,NL,189845,Snipers vs Thieves,CPI,0.52,74,37,2,2,3,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0.19,0.19,0.19,0.19,0.19,0,0,0
4295025,Hempire - Android - RV - T1,DE,174433,Harvest Land,CPI,1.09,185,35,2,2,3,0.33,1.19,1.81,3.5,4.38,0,0,0,0,0,10.87,39.68,60.24,116.64,146.16,0,0,0
4295025,Hempire - Android - RV - T1,CA,245963,Merge Flowers vs. Zombies,CPI,1.1,202,47,2,2,2.3,0.01,0.02,0.03,0.04,0.04,0,0,0,0,0,0.5,0.98,1.14,1.72,1.72,0,0,0
4295025,Hempire - Android - RV - T1,HU,241273,Rope Around!,CPI,0.02,47,15,2,2,4.83,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0.04,0.04,0.04,0,0,0
4295025,Hempire - Android - RV - T1,GB,175591,Dream in the Hospital,CPI,1.04,362,73,2,2,4,0.01,0.02,0.04,0.04,0.04,0,0,0,0,0,0.31,0.48,0.94,0.94,0.94,0,0,0
4295025,Hempire - Android - RV - T1,NL,190819,Flip Skater,CPI,0.52,715,245,2,2,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,GB,277489,Rocket Flying: Launching!!,CPI,0.81,104,27,2,2,3.31,0.14,0.14,0.3,0.3,0.3,0,0,0,0,0,4.09,4.09,8.99,8.99,8.99,0,0,0
4295025,Hempire - Android - RV - T1,HU,245887,Traffic Run!,CPI,0.03,133,62,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,ES,63671,Badoo - Meet New People,CPI,0.04,9073,1133,2,2,3,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0.17,0.17,0.17,0.17,0.17,0,0,0
4295025,Hempire - Android - RV - T1,ES,140397,Flippy Knife,CPI,0.02,462,160,2,2,3,0.05,0.05,0.05,0.05,0.05,0,0,0,0,0,1.54,1.8,1.8,1.8,1.8,0,0,0
4295025,Hempire - Android - RV - T1,ES,232373,Gravity Rider: Extreme Balance Space Bike Racing,CPI,0.04,269,100,2,2,3,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0.24,0.24,0.32,0.32,0.32,0,0,0
4295025,Hempire - Android - RV - T1,ES,239233,Jetpack Jump,CPI,0.02,191,55,2,2,3,0,0.01,0.02,0.06,0.06,0,0,0,0,0,0,0.21,0.76,1.87,1.94,0,0,0
4295025,Hempire - Android - RV - T1,HU,258647,Cargo Transport Simulator,CPI,0.03,584,176,2,2,0.9,0,0,0,0,0,0,0,0,0,0,0.53,0.53,0.53,0.53,0.53,0,0,0
4295025,Hempire - Android - RV - T1,ES,239633,SUPER HIT Baseball ,CPI,0.04,121,23,2,2,1.69,0.07,0.08,0.08,0.08,0.08,0,0,0,0,0,4.16,4.6,4.6,4.6,4.6,0,0,0
4295025,Hempire - Android - RV - T1,DE,171033,Kuri Pets,CPI,0.93,66,19,2,2,2.58,0.75,0.99,1.22,1.22,1.22,2.76,2.76,2.76,2.76,2.76,136.07,145.28,154.22,154.22,154.22,0,0,0
4295025,Hempire - Android - RV - T1,DE,159805,Merge Farm! Android,CPI,0.93,185,30,2,2,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,ES,240933,Color Hole 3D,CPI,0.02,429,195,2,2,3,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0.08,0.08,0.08,0,0,0
4295025,Hempire - Android - RV - T1,NZ,260617,Sand Balls,CPI,0.2,353,128,2,2,7.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295025,Hempire - Android - RV - T1,CA,175831,Love Island: The Game,CPI,1.57,1707,286,2,2,2.76,0.16,0.16,0.16,0.16,0.16,0,0,0,0,0,5.94,5.94,5.94,5.94,5.94,0,0,0
4295025,Hempire - Android - RV - T1,GB,63671,Badoo - Meet New People,CPI,1.04,1403,147,2,2,3.92,0.08,0.08,0.2,0.46,1.11,0,0,0,0,0,2.07,2.07,5.07,11.82,28.4,0,0,0
4295025,Hempire - Android - RV - T1,ES,177785,Fit the Fat 3,CPI,0.04,110,46,2,2,3,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0.29,0.29,0.29,0.29,0.29,0,0,0
4295025,Hempire - Android - RV - T1,DE,67975,Defenders 2: Tower Defense CCG,CPI,1.23,63,8,2,2,2.3,0.09,0.1,0.12,0.13,0.28,7.3,10.1,10.1,10.1,10.1,321.15,443.7,444.35,444.9,451.65,0,0,0
4295025,Hempire - Android - RV - T1,AU,241121,Sugar Store,CPI,1.53,385,48,2,2,2.75,0.03,0.03,0.03,0.03,0.03,0,0,0,0,0,1.17,1.17,1.17,1.17,1.17,0,0,0
4295025,Hempire - Android - RV - T1,HU,272853,Pocket World 3D,CPI,0.05,72,24,2,2,0.5,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,1.01,1.01,1.01,1.01,1.01,0,0,0
4295025,Hempire - Android - RV - T1,CA,172623,NASCAR Rush,CPI,1.57,19,6,2,2,2.76,0,0.05,0.05,0.05,0.05,0,0,0,0,0,0,1.98,1.98,1.98,1.98,0,0,0
4295025,Hempire - Android - RV - T1,HU,138153,San Andreas Crime City,CPI,0.05,273,46,2,2,0.9,0.03,0.03,0.03,0.03,0.03,0,0,0,0,0,3.46,3.46,3.46,3.46,3.46,0,0,0
4295025,Hempire - Android - RV - T1,ES,69751,Taps to Riches,CPI,0.07,192,43,2,2,3,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0.07,0.07,0.07,0,0,0
4295025,Hempire - Android - RV - T1,FR,269585,Fictions : Choose your emotions,CPI,0.22,471,87,2,2,1.72,0.07,0.08,0.08,0.08,0.08,0,0,0,0,0,4.23,4.37,4.37,4.37,4.37,0,0,0
