Site ID,Channel,Campaign Name,Country,Spend,Installs,IPM,CPI,D1 Total Revenue,D3 Total Revenue,D7 IAP Revenue,,D1 Total ROAS,D3 Total ROAS,D7 Total ROAS
236447,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
254593,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
255207,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
260097,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
268713,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
271139,IronSource,nk_a16_is_01,CA,0,0,0,0,0,0,0,0,0,0,0
272941,IronSource,nk_a16_is_01,BR,0,1,0,0,0,0,0.06,0,0,0,0
272941,IronSource,nk_a16_is_01,CA,0,1,0,0,0.05,0.05,0.24,0,0,0,0
272941,IronSource,nk_a16_is_01,CO,0,0,0,0,0,0,0,0,0,0,0
272941,IronSource,nk_a16_is_01,CR,0,0,0,0,0,0,0,0,0,0,0
272941,IronSource,nk_a16_is_01,IN,0,1,0,0,0,0,0,0,0,0,0
272941,IronSource,nk_a16_is_01,MX,0,1,0,0,0,0,0,0.693,0,0,0
272941,IronSource,nk_a16_is_01,SA,0,1,0,0,0.02,0.02,0.02,0,0,0,0
133373,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
139401,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
151245,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
158315,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
163163,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
175829,IronSource,nk_a16_is_01,AR,0,0,0,0,0,0,0,0,0,0,0
175829,IronSource,nk_a16_is_01,DE,0,0,0,0,0,0,0,0,0,0,0
175829,IronSource,nk_a16_is_01,EG,0,0,0,0,0,0,0,0,0,0,0
175829,IronSource,nk_a16_is_01,ID,0,1,0,0,0.02,0.03,0.03,0,0,0,0
175829,IronSource,nk_a16_is_01,MX,0,0,0,0,0,0,0,0,0,0,0
175829,IronSource,nk_a16_is_01,NL,0,0,0,0,0,0,0,0,0,0,0
195623,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
204791,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
209801,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
213335,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
221915,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
232439,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
238117,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
238247,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
255957,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
256927,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
258259,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
262147,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
265671,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
269799,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
63673,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
11467,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
129355,IronSource,nk_a16_is_01,IR,0,1,0,0,0,0,0,0,0,0,0
141921,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
144583,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
149885,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
151489,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
168907,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
183315,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
186077,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
188891,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
195679,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
206881,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
207429,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
213843,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
214927,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
218313,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
225993,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
230555,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
232223,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
247753,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
255053,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
266673,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
267911,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
272901,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
277829,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
279729,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
52232,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
57933,IronSource,nk_a16_is_01,GB,0,0,0,0,0,0,0,0,0,0,0
73295,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
114069,IronSource,nk_a16_is_01,UA,0,1,0,0,0,0.04,0.14,0,0,0,0
100391,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
105455,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
125855,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
135143,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
144601,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
146119,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
148543,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
157629,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
159791,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
161031,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
163831,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
166199,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
178517,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
206249,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
207481,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
220473,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
223965,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
232445,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
235913,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
237093,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
237205,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
242493,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
242845,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
248385,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
249639,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
259357,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
260109,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
280953,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
82117,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
99589,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
110455,IronSource,nk_a16_is_01,GB,0,1,0,0,8.2,10.85,10.85,0,0,0,0
110455,IronSource,nk_a16_is_01,IR,0,0,0,0,0,0,0,0,0,0,0
110455,IronSource,nk_a16_is_01,PR,0,1,0,0,0.02,0.05,0.05,0,0,0,0
143399,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
158247,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
165419,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
165449,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
172917,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
176473,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
180069,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
184235,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
186097,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
186251,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
188745,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
207031,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
210285,IronSource,nk_a16_is_01,BH,0,0,0,0,0,0,0,0,0,0,0
210285,IronSource,nk_a16_is_01,CA,0,0,0,0,0,0,0,0,0,0,0
210285,IronSource,nk_a16_is_01,IL,0,0,0,0,0,0,0,0,0,0,0
210285,IronSource,nk_a16_is_01,MX,0,0,0,0,0,0,0,0,0,0,0
210285,IronSource,nk_a16_is_01,UA,0,1,0,0,0,0,0,0,0,0,0
218825,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
225733,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
226879,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
249899,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
262985,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
270439,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
272241,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
275477,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
57031,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
107229,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
162687,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
169615,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
186129,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
188651,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
226803,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
252985,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
255479,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
272369,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
280009,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
125967,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
146831,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
162913,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
192785,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
195863,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
225923,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
249415,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
254739,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
262355,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
279953,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
281409,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
29724,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
125589,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
170997,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
179953,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
189229,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
257521,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
280267,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
281007,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
90913,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
148671,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
168123,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
168539,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
172657,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
173733,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
177275,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
177943,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
186315,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
199629,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
227411,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
246545,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
248175,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
250925,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
253285,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
256891,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
270359,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
272409,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
107743,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
131497,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
146657,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
158117,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
158447,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
163261,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
173033,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
180223,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
188831,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
268249,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
268887,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
278051,IronSource,nk_a16_is_01,BR,0,1,0,0,0.13,0.69,1.05,0,0,0,0
280957,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
92351,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
143493,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
158611,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
179709,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
186983,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
195855,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
196603,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
206909,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
217585,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
218711,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
220639,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
225557,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
225897,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
241797,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
241799,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
250575,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
268631,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
269775,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
279473,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
279813,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
132339,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
156589,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
167725,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
230879,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
262637,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
266877,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
267173,IronSource,nk_a16_is_01,BR,0,2,0,0,0.04,0.18,0.21,0,0,0,0
267173,IronSource,nk_a16_is_01,CA,0,0,0,0,0,0,0,0,0,0,0
267173,IronSource,nk_a16_is_01,CZ,0,1,0,0,3.03,3.03,3.03,0,0,0,0
267173,IronSource,nk_a16_is_01,HN,0,0,0,0,0,0,0,0,0,0,0
267173,IronSource,nk_a16_is_01,MX,0,0,0,0,0,0,0,0.693,0,0,0
267173,IronSource,nk_a16_is_01,PR,0,1,0,0,0.02,0.02,0.02,0,0,0,0
267173,IronSource,nk_a16_is_01,YE,0,0,0,0,0,0,0,0,0,0,0
269565,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
276295,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
278239,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
278421,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
280701,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
281787,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
282795,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
124223,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
153871,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
165393,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
174355,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
174369,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
192639,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
209393,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
214445,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
226699,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
248479,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
248649,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
249325,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
204421,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
163581,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
173711,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
175291,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
185009,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
222687,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
247659,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
255551,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
280485,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
173549,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
177349,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
238249,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
252829,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
273033,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
281975,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
9725,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
102055,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
106257,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
109253,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
114041,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
114043,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
114047,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
114055,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
115271,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
122581,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
133363,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
138689,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
142245,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
143805,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
143813,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
143937,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
144655,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
145291,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
145455,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
146405,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
149843,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
149961,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
150347,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
150453,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
151013,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
154001,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
156123,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
159371,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
160085,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
162917,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
164215,IronSource,nk_a16_is_01,TR,0,0,0,0,0,0,0,0,0,0,0
165499,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
166379,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
166595,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
167185,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
169417,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
170569,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
172449,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
172779,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
174239,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
176059,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
177457,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
178591,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
179799,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
181379,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
182895,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
184721,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
185715,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
187197,IronSource,nk_a16_is_01,AU,0,0,0,0,0,0,0,0,0,0,0
187197,IronSource,nk_a16_is_01,BR,0,0,0,0,0,0,0,0,0,0,0
187197,IronSource,nk_a16_is_01,CA,0,0,0,0,0,0,0,0,0,0,0
187197,IronSource,nk_a16_is_01,MX,0,0,0,0,0,0,0,0,0,0,0
187197,IronSource,nk_a16_is_01,PR,0,0,0,0,0,0,0,0,0,0,0
188265,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
190343,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
193651,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
194267,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
195685,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
197053,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
199215,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
199289,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
199505,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
201093,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
202689,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
202817,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
203219,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
206755,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
209949,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
210071,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
210411,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
210415,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
213931,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
214369,IronSource,nk_a16_is_01,US,0,0,0,0,0,0,0,0,0,0,0
